query	target	fident
new_DNA_1689	new_DNA_1646	0.965
new_DNA_1689	new_DNA_1645	0.965
new_DNA_1689	new_DNA_1644	0.965
new_DNA_1657	new_DNA_1672	0.965
new_DNA_1657	new_DNA_1671	0.965
new_DNA_1657	new_DNA_1683	0.965
new_DNA_1645	new_DNA_1685	0.965
new_DNA_1645	new_DNA_1688	0.965
new_DNA_1689	new_DNA_1652	0.965
new_DNA_1689	new_DNA_1653	0.965
new_DNA_1689	new_DNA_1643	0.965
new_DNA_1689	new_DNA_1642	0.965
new_DNA_1689	new_DNA_1641	0.965
new_DNA_1689	new_DNA_1640	0.965
new_DNA_1689	new_DNA_1639	0.965
new_DNA_1689	new_DNA_1662	0.965
new_DNA_1689	new_DNA_1660	0.965
new_DNA_1689	new_DNA_1659	0.965
new_DNA_1689	new_DNA_1658	0.965
new_DNA_1689	new_DNA_1657	0.965
new_DNA_1689	new_DNA_1656	0.965
new_DNA_1645	new_DNA_1690	0.965
new_DNA_1647	new_DNA_1690	0.965
new_DNA_1657	new_DNA_1688	0.965
new_DNA_1657	new_DNA_1686	0.965
new_DNA_1657	new_DNA_1685	0.965
new_DNA_1649	new_DNA_1672	0.965
new_DNA_1647	new_DNA_1688	0.965
new_DNA_1655	new_DNA_1685	0.965
new_DNA_1655	new_DNA_1686	0.965
new_DNA_1639	new_DNA_1671	0.965
new_DNA_1655	new_DNA_1688	0.965
new_DNA_1647	new_DNA_1682	0.965
new_DNA_1647	new_DNA_1683	0.965
new_DNA_3269	new_DNA_3343	0.965
new_DNA_1645	new_DNA_1682	0.965
new_DNA_1645	new_DNA_1683	0.965
new_DNA_1657	new_DNA_1682	0.965
new_DNA_1657	new_DNA_1690	0.965
new_DNA_1645	new_DNA_1671	0.965
new_DNA_1645	new_DNA_1672	0.965
new_DNA_1646	new_DNA_1672	0.965
new_DNA_1646	new_DNA_1671	0.965
new_DNA_1806	new_DNA_1806	0.965
new_DNA_1646	new_DNA_1683	0.965
new_DNA_1647	new_DNA_1672	0.965
new_DNA_1647	new_DNA_1671	0.965
new_DNA_1639	new_DNA_1683	0.965
new_DNA_1661	new_DNA_1688	0.965
new_DNA_1688	new_DNA_1660	0.965
new_DNA_1688	new_DNA_1659	0.965
new_DNA_1688	new_DNA_1658	0.965
new_DNA_1954	new_DNA_2282	0.965
new_DNA_1688	new_DNA_1656	0.965
new_DNA_1688	new_DNA_1653	0.965
new_DNA_1688	new_DNA_1652	0.965
new_DNA_1688	new_DNA_1651	0.965
new_DNA_1688	new_DNA_1650	0.965
new_DNA_1661	new_DNA_1686	0.965
new_DNA_1688	new_DNA_1649	0.965
new_DNA_1661	new_DNA_1685	0.965
new_DNA_1688	new_DNA_1643	0.965
new_DNA_1652	new_DNA_1690	0.965
new_DNA_1688	new_DNA_1642	0.965
new_DNA_1652	new_DNA_1682	0.965
new_DNA_1652	new_DNA_1683	0.965
new_DNA_1652	new_DNA_1671	0.965
new_DNA_1652	new_DNA_1672	0.965
new_DNA_1639	new_DNA_1685	0.965
new_DNA_1688	new_DNA_1641	0.965
new_DNA_1688	new_DNA_1640	0.965
new_DNA_1688	new_DNA_1639	0.965
new_DNA_1688	new_DNA_1662	0.965
new_DNA_1688	new_DNA_1648	0.965
new_DNA_1650	new_DNA_1685	0.965
new_DNA_1656	new_DNA_1686	0.965
new_DNA_1656	new_DNA_1685	0.965
new_DNA_1646	new_DNA_1688	0.965
new_DNA_1661	new_DNA_1683	0.965
new_DNA_1661	new_DNA_1690	0.965
new_DNA_1646	new_DNA_1690	0.965
new_DNA_1646	new_DNA_1682	0.965
new_DNA_1656	new_DNA_1690	0.965
new_DNA_1661	new_DNA_1672	0.965
new_DNA_1661	new_DNA_1671	0.965
new_DNA_1646	new_DNA_1685	0.965
new_DNA_1688	new_DNA_1644	0.965
new_DNA_1656	new_DNA_1672	0.965
new_DNA_1656	new_DNA_1671	0.965
new_DNA_1656	new_DNA_1683	0.965
new_DNA_1656	new_DNA_1682	0.965
new_DNA_1644	new_DNA_1685	0.965
new_DNA_1650	new_DNA_1690	0.965
new_DNA_1686	new_DNA_1653	0.965
new_DNA_1649	new_DNA_1685	0.965
new_DNA_1686	new_DNA_1658	0.965
new_DNA_1686	new_DNA_1659	0.965
new_DNA_1686	new_DNA_1660	0.965
new_DNA_1686	new_DNA_1662	0.965
new_DNA_1686	new_DNA_1639	0.965
new_DNA_1686	new_DNA_1640	0.965
new_DNA_1686	new_DNA_1641	0.965
new_DNA_1639	new_DNA_1690	0.965
new_DNA_1686	new_DNA_1651	0.965
new_DNA_1649	new_DNA_1690	0.965
new_DNA_1682	new_DNA_1658	0.965
new_DNA_1686	new_DNA_1652	0.965
new_DNA_3390	new_DNA_3390	0.965
new_DNA_1686	new_DNA_1642	0.965
new_DNA_1650	new_DNA_1683	0.965
new_DNA_1644	new_DNA_1672	0.965
new_DNA_1652	new_DNA_1685	0.965
new_DNA_1644	new_DNA_1671	0.965
new_DNA_1644	new_DNA_1683	0.965
new_DNA_1644	new_DNA_1682	0.965
new_DNA_1644	new_DNA_1690	0.965
new_DNA_1650	new_DNA_1682	0.965
new_DNA_1650	new_DNA_1671	0.965
new_DNA_1650	new_DNA_1672	0.965
new_DNA_1686	new_DNA_1643	0.965
new_DNA_1682	new_DNA_1653	0.965
new_DNA_1682	new_DNA_1651	0.965
new_DNA_1682	new_DNA_1648	0.965
new_DNA_3320	new_DNA_3321	0.965
new_DNA_1642	new_DNA_1690	0.965
new_DNA_1672	new_DNA_1662	0.965
new_DNA_1672	new_DNA_1640	0.965
new_DNA_1672	new_DNA_1641	0.965
new_DNA_1672	new_DNA_1642	0.965
new_DNA_1672	new_DNA_1643	0.965
new_DNA_1671	new_DNA_1651	0.965
new_DNA_1671	new_DNA_1653	0.965
new_DNA_1865	new_DNA_1865	0.965
new_DNA_1641	new_DNA_1685	0.965
new_DNA_1641	new_DNA_1683	0.965
new_DNA_1641	new_DNA_1690	0.965
new_DNA_1662	new_DNA_1685	0.965
new_DNA_1671	new_DNA_1662	0.965
new_DNA_1671	new_DNA_1640	0.965
new_DNA_1671	new_DNA_1641	0.965
new_DNA_1671	new_DNA_1642	0.965
new_DNA_1671	new_DNA_1643	0.965
new_DNA_1683	new_DNA_1660	0.965
new_DNA_1683	new_DNA_1659	0.965
new_DNA_1683	new_DNA_1658	0.965
new_DNA_1671	new_DNA_1660	0.965
new_DNA_1683	new_DNA_1662	0.965
new_DNA_1671	new_DNA_1658	0.965
new_DNA_1683	new_DNA_1643	0.965
new_DNA_1683	new_DNA_1642	0.965
new_DNA_1683	new_DNA_1640	0.965
new_DNA_1671	new_DNA_1659	0.965
new_DNA_1648	new_DNA_1672	0.965
new_DNA_1648	new_DNA_1671	0.965
new_DNA_1648	new_DNA_1683	0.965
new_DNA_1648	new_DNA_1690	0.965
new_DNA_2352	new_DNA_2145	0.965
new_DNA_1685	new_DNA_1648	0.965
new_DNA_1672	new_DNA_1659	0.965
new_DNA_1672	new_DNA_1660	0.965
new_DNA_1672	new_DNA_1658	0.965
new_DNA_1662	new_DNA_1690	0.965
new_DNA_1672	new_DNA_1651	0.965
new_DNA_1672	new_DNA_1653	0.965
new_DNA_1660	new_DNA_1690	0.965
new_DNA_2399	new_DNA_2400	0.965
new_DNA_1659	new_DNA_1690	0.965
new_DNA_1658	new_DNA_1685	0.965
new_DNA_1653	new_DNA_1683	0.965
new_DNA_1653	new_DNA_1690	0.965
new_DNA_1653	new_DNA_1685	0.965
new_DNA_1660	new_DNA_1685	0.965
new_DNA_1643	new_DNA_1685	0.965
new_DNA_1643	new_DNA_1690	0.965
new_DNA_1651	new_DNA_1683	0.965
new_DNA_1690	new_DNA_1640	0.965
new_DNA_1690	new_DNA_1658	0.965
new_DNA_1659	new_DNA_1685	0.965
new_DNA_1651	new_DNA_1690	0.965
new_DNA_1642	new_DNA_1685	0.965
new_DNA_1651	new_DNA_1685	0.965
new_DNA_1685	new_DNA_1640	0.965
new_DNA_1895	new_DNA_1895	0.965
new_DNA_3104	new_DNA_3100	0.966
new_DNA_2219	new_DNA_1999	0.966
new_DNA_3085	new_DNA_2728	0.966
new_DNA_3333	new_DNA_2157	0.966
new_DNA_3104	new_DNA_3105	0.966
new_DNA_3104	new_DNA_3097	0.966
new_DNA_1999	new_DNA_2585	0.966
new_DNA_3085	new_DNA_3105	0.966
new_DNA_3097	new_DNA_3085	0.966
new_DNA_3097	new_DNA_3119	0.966
new_DNA_3097	new_DNA_3097	0.966
new_DNA_3097	new_DNA_3100	0.966
new_DNA_3097	new_DNA_3105	0.966
new_DNA_1740	new_DNA_2642	0.966
new_DNA_3104	new_DNA_2746	0.966
new_DNA_3053	new_DNA_3051	0.966
new_DNA_3085	new_DNA_3104	0.966
new_DNA_2592	new_DNA_2157	0.966
new_DNA_2296	new_DNA_2284	0.966
new_DNA_3080	new_DNA_3079	0.966
new_DNA_3105	new_DNA_2728	0.966
new_DNA_3105	new_DNA_3100	0.966
new_DNA_3105	new_DNA_3105	0.966
new_DNA_3074	new_DNA_2592	0.966
new_DNA_3080	new_DNA_3402	0.966
new_DNA_3085	new_DNA_3100	0.966
new_DNA_3085	new_DNA_3119	0.966
new_DNA_3085	new_DNA_3085	0.966
new_DNA_3104	new_DNA_3104	0.966
new_DNA_2298	new_DNA_2284	0.966
new_DNA_3105	new_DNA_3119	0.966
new_DNA_3074	new_DNA_2149	0.966
new_DNA_3119	new_DNA_2746	0.966
new_DNA_2728	new_DNA_2746	0.966
new_DNA_3119	new_DNA_3119	0.966
new_DNA_3390	new_DNA_2774	0.966
new_DNA_3100	new_DNA_3100	0.966
new_DNA_3100	new_DNA_3119	0.966
new_DNA_2586	new_DNA_1999	0.966
new_DNA_3119	new_DNA_3104	0.966
new_DNA_1741	new_DNA_2157	0.966
new_DNA_1683	new_DNA_1689	0.967
new_DNA_1683	new_DNA_1688	0.967
new_DNA_1683	new_DNA_1667	0.967
new_DNA_1683	new_DNA_1666	0.967
new_DNA_1687	new_DNA_1675	0.967
new_DNA_1683	new_DNA_1664	0.967
new_DNA_1683	new_DNA_1665	0.967
new_DNA_1683	new_DNA_1690	0.967
new_DNA_1683	new_DNA_1687	0.967
new_DNA_1683	new_DNA_1663	0.967
new_DNA_1683	new_DNA_1686	0.967
new_DNA_1687	new_DNA_1671	0.967
new_DNA_1687	new_DNA_1670	0.967
new_DNA_1687	new_DNA_1669	0.967
new_DNA_1690	new_DNA_1671	0.967
new_DNA_1690	new_DNA_1672	0.967
new_DNA_1683	new_DNA_1685	0.967
new_DNA_1687	new_DNA_1674	0.967
new_DNA_1687	new_DNA_1673	0.967
new_DNA_3372	new_DNA_2063	0.967
new_DNA_1687	new_DNA_1672	0.967
new_DNA_2015	new_DNA_2015	0.967
new_DNA_2015	new_DNA_2016	0.967
new_DNA_1690	new_DNA_1669	0.967
new_DNA_1671	new_DNA_1688	0.967
new_DNA_1671	new_DNA_1686	0.967
new_DNA_1681	new_DNA_1672	0.967
new_DNA_1681	new_DNA_1690	0.967
new_DNA_1681	new_DNA_1688	0.967
new_DNA_1958	new_DNA_1940	0.967
new_DNA_1688	new_DNA_1678	0.967
new_DNA_1688	new_DNA_1677	0.967
new_DNA_1665	new_DNA_1688	0.967
new_DNA_1665	new_DNA_1690	0.967
new_DNA_3371	new_DNA_3385	0.967
new_DNA_1681	new_DNA_1687	0.967
new_DNA_1681	new_DNA_1686	0.967
new_DNA_3375	new_DNA_3384	0.967
new_DNA_1683	new_DNA_1673	0.967
new_DNA_1683	new_DNA_1671	0.967
new_DNA_1683	new_DNA_1670	0.967
new_DNA_1683	new_DNA_1669	0.967
new_DNA_1683	new_DNA_1668	0.967
new_DNA_1681	new_DNA_1685	0.967
new_DNA_1690	new_DNA_1682	0.967
new_DNA_1687	new_DNA_1668	0.967
new_DNA_1671	new_DNA_1685	0.967
new_DNA_1690	new_DNA_1684	0.967
new_DNA_2235	new_DNA_2760	0.967
new_DNA_2015	new_DNA_1767	0.967
new_DNA_1690	new_DNA_1666	0.967
new_DNA_1679	new_DNA_1687	0.967
new_DNA_1679	new_DNA_1688	0.967
new_DNA_1679	new_DNA_1690	0.967
new_DNA_1680	new_DNA_1672	0.967
new_DNA_1680	new_DNA_1690	0.967
new_DNA_3379	new_DNA_3383	0.967
new_DNA_1680	new_DNA_1685	0.967
new_DNA_1680	new_DNA_1688	0.967
new_DNA_3373	new_DNA_3378	0.967
new_DNA_3128	new_DNA_3128	0.967
new_DNA_3349	new_DNA_3269	0.967
new_DNA_1690	new_DNA_1675	0.967
new_DNA_1680	new_DNA_1686	0.967
new_DNA_1690	new_DNA_1667	0.967
new_DNA_1690	new_DNA_1668	0.967
new_DNA_1680	new_DNA_1687	0.967
new_DNA_2016	new_DNA_2760	0.967
new_DNA_2016	new_DNA_1764	0.967
new_DNA_1748	new_DNA_2065	0.967
new_DNA_1690	new_DNA_1670	0.967
new_DNA_3310	new_DNA_3310	0.967
new_DNA_2237	new_DNA_2760	0.967
new_DNA_1689	new_DNA_1672	0.967
new_DNA_1679	new_DNA_1686	0.967
new_DNA_1679	new_DNA_1685	0.967
new_DNA_1687	new_DNA_1678	0.967
new_DNA_1675	new_DNA_1672	0.967
new_DNA_1685	new_DNA_1678	0.967
new_DNA_1685	new_DNA_1677	0.967
new_DNA_1690	new_DNA_1673	0.967
new_DNA_1675	new_DNA_1688	0.967
new_DNA_1675	new_DNA_1686	0.967
new_DNA_1687	new_DNA_1667	0.967
new_DNA_1687	new_DNA_1666	0.967
new_DNA_1687	new_DNA_1665	0.967
new_DNA_1687	new_DNA_1664	0.967
new_DNA_1687	new_DNA_1663	0.967
new_DNA_1687	new_DNA_1684	0.967
new_DNA_1687	new_DNA_1682	0.967
new_DNA_1675	new_DNA_1685	0.967
new_DNA_1840	new_DNA_1840	0.967
new_DNA_1690	new_DNA_1663	0.967
new_DNA_1677	new_DNA_1687	0.967
new_DNA_1677	new_DNA_1686	0.967
new_DNA_1690	new_DNA_1664	0.967
new_DNA_1690	new_DNA_1674	0.967
new_DNA_2231	new_DNA_2760	0.967
new_DNA_1678	new_DNA_1686	0.967
new_DNA_1678	new_DNA_1690	0.967
new_DNA_1678	new_DNA_1672	0.967
new_DNA_1670	new_DNA_1688	0.967
new_DNA_1690	new_DNA_1677	0.967
new_DNA_1674	new_DNA_1685	0.967
new_DNA_1682	new_DNA_1685	0.967
new_DNA_1664	new_DNA_1688	0.967
new_DNA_1682	new_DNA_1686	0.967
new_DNA_1664	new_DNA_1686	0.967
new_DNA_1686	new_DNA_1672	0.967
new_DNA_1685	new_DNA_1673	0.967
new_DNA_1685	new_DNA_1672	0.967
new_DNA_1685	new_DNA_1670	0.967
new_DNA_1664	new_DNA_1685	0.967
new_DNA_1686	new_DNA_1673	0.967
new_DNA_1685	new_DNA_1669	0.967
new_DNA_1673	new_DNA_1688	0.967
new_DNA_2760	new_DNA_2156	0.967
new_DNA_1674	new_DNA_1686	0.967
new_DNA_1685	new_DNA_1668	0.967
new_DNA_1685	new_DNA_1667	0.967
new_DNA_1685	new_DNA_1666	0.967
new_DNA_2153	new_DNA_2760	0.967
new_DNA_1682	new_DNA_1672	0.967
new_DNA_1663	new_DNA_1688	0.967
new_DNA_1663	new_DNA_1686	0.967
new_DNA_1663	new_DNA_1685	0.967
new_DNA_2760	new_DNA_2202	0.967
new_DNA_1672	new_DNA_1677	0.967
new_DNA_1684	new_DNA_1685	0.967
new_DNA_1684	new_DNA_1686	0.967
new_DNA_1684	new_DNA_1688	0.967
new_DNA_1684	new_DNA_1672	0.967
new_DNA_1667	new_DNA_1688	0.967
new_DNA_1668	new_DNA_1686	0.967
new_DNA_1668	new_DNA_1688	0.967
new_DNA_3295	new_DNA_3295	0.967
new_DNA_1743	new_DNA_1766	0.967
new_DNA_1670	new_DNA_1686	0.967
new_DNA_1669	new_DNA_1686	0.967
new_DNA_2186	new_DNA_2387	0.967
new_DNA_1672	new_DNA_1688	0.967
new_DNA_1686	new_DNA_1666	0.967
new_DNA_1686	new_DNA_1667	0.967
new_DNA_1686	new_DNA_1665	0.967
new_DNA_2172	new_DNA_2760	0.967
new_DNA_1685	new_DNA_1665	0.967
new_DNA_1688	new_DNA_1674	0.967
new_DNA_3074	new_DNA_2157	0.967
new_DNA_1764	new_DNA_1751	0.967
new_DNA_1764	new_DNA_1764	0.967
new_DNA_1674	new_DNA_1672	0.967
new_DNA_1688	new_DNA_1669	0.967
new_DNA_1688	new_DNA_1666	0.967
new_DNA_2387	new_DNA_2017	0.967
new_DNA_3381	new_DNA_3376	0.967
new_DNA_1846	new_DNA_1846	0.967
new_DNA_2202	new_DNA_1764	0.968
new_DNA_1747	new_DNA_2760	0.968
new_DNA_2015	new_DNA_2759	0.968
new_DNA_3051	new_DNA_3050	0.968
new_DNA_2153	new_DNA_1764	0.968
new_DNA_2066	new_DNA_2759	0.968
new_DNA_1765	new_DNA_2759	0.968
new_DNA_2156	new_DNA_1764	0.968
new_DNA_1768	new_DNA_2759	0.968
new_DNA_1768	new_DNA_2760	0.968
new_DNA_1846	new_DNA_1932	0.968
new_DNA_2760	new_DNA_1744	0.968
new_DNA_3333	new_DNA_2592	0.968
new_DNA_2760	new_DNA_1745	0.968
new_DNA_3333	new_DNA_2149	0.968
new_DNA_2760	new_DNA_1749	0.968
new_DNA_1910	new_DNA_1778	0.968
new_DNA_2235	new_DNA_1764	0.968
new_DNA_2760	new_DNA_1746	0.968
new_DNA_2759	new_DNA_2760	0.968
new_DNA_2759	new_DNA_1764	0.968
new_DNA_2759	new_DNA_1754	0.968
new_DNA_2759	new_DNA_1758	0.968
new_DNA_2759	new_DNA_1746	0.968
new_DNA_2759	new_DNA_1749	0.968
new_DNA_2759	new_DNA_1744	0.968
new_DNA_2759	new_DNA_1763	0.968
new_DNA_2172	new_DNA_1764	0.968
new_DNA_1754	new_DNA_2760	0.968
new_DNA_2231	new_DNA_1764	0.968
new_DNA_2760	new_DNA_1758	0.968
new_DNA_1745	new_DNA_2759	0.968
new_DNA_1764	new_DNA_2237	0.968
new_DNA_1741	new_DNA_2592	0.968
new_DNA_2098	new_DNA_2115	0.969
new_DNA_2945	new_DNA_2117	0.969
new_DNA_2945	new_DNA_2914	0.969
new_DNA_2945	new_DNA_2082	0.969
new_DNA_2945	new_DNA_2913	0.969
new_DNA_2945	new_DNA_2115	0.969
new_DNA_2098	new_DNA_2948	0.969
new_DNA_2082	new_DNA_2921	0.969
new_DNA_2945	new_DNA_2951	0.969
new_DNA_2082	new_DNA_1769	0.969
new_DNA_2082	new_DNA_2089	0.969
new_DNA_2082	new_DNA_2922	0.969
new_DNA_2945	new_DNA_2080	0.969
new_DNA_2945	new_DNA_2079	0.969
new_DNA_2094	new_DNA_2917	0.969
new_DNA_2094	new_DNA_2084	0.969
new_DNA_2094	new_DNA_2948	0.969
new_DNA_2094	new_DNA_2916	0.969
new_DNA_2945	new_DNA_2085	0.969
new_DNA_2082	new_DNA_2087	0.969
new_DNA_2082	new_DNA_2119	0.969
new_DNA_2082	new_DNA_2920	0.969
new_DNA_2082	new_DNA_2923	0.969
new_DNA_2082	new_DNA_2088	0.969
new_DNA_2945	new_DNA_2911	0.969
new_DNA_2082	new_DNA_2924	0.969
new_DNA_2094	new_DNA_2912	0.969
new_DNA_2098	new_DNA_2950	0.969
new_DNA_2945	new_DNA_2949	0.969
new_DNA_2098	new_DNA_2118	0.969
new_DNA_2098	new_DNA_2951	0.969
new_DNA_2945	new_DNA_2916	0.969
new_DNA_2098	new_DNA_2119	0.969
new_DNA_2098	new_DNA_2117	0.969
new_DNA_2945	new_DNA_2917	0.969
new_DNA_2098	new_DNA_2952	0.969
new_DNA_2945	new_DNA_2948	0.969
new_DNA_2945	new_DNA_2918	0.969
new_DNA_2098	new_DNA_1769	0.969
new_DNA_2094	new_DNA_2911	0.969
new_DNA_2945	new_DNA_2086	0.969
new_DNA_2094	new_DNA_2115	0.969
new_DNA_2094	new_DNA_2947	0.969
new_DNA_2094	new_DNA_2915	0.969
new_DNA_2094	new_DNA_2946	0.969
new_DNA_2098	new_DNA_2949	0.969
new_DNA_2094	new_DNA_2081	0.969
new_DNA_2094	new_DNA_2913	0.969
new_DNA_2945	new_DNA_2919	0.969
new_DNA_1667	new_DNA_1682	0.969
new_DNA_1667	new_DNA_1689	0.969
new_DNA_2094	new_DNA_2080	0.969
new_DNA_2094	new_DNA_2949	0.969
new_DNA_2094	new_DNA_2919	0.969
new_DNA_2094	new_DNA_2085	0.969
new_DNA_2082	new_DNA_2942	0.969
new_DNA_2926	new_DNA_2105	0.969
new_DNA_2926	new_DNA_2906	0.969
new_DNA_2082	new_DNA_2109	0.969
new_DNA_2082	new_DNA_2941	0.969
new_DNA_2082	new_DNA_2909	0.969
new_DNA_2082	new_DNA_2078	0.969
new_DNA_2926	new_DNA_2106	0.969
new_DNA_2926	new_DNA_2907	0.969
new_DNA_2926	new_DNA_2107	0.969
new_DNA_2918	new_DNA_2108	0.969
new_DNA_2918	new_DNA_2940	0.969
new_DNA_2926	new_DNA_2936	0.969
new_DNA_2094	new_DNA_2923	0.969
new_DNA_2945	new_DNA_2936	0.969
new_DNA_2094	new_DNA_2924	0.969
new_DNA_2082	new_DNA_2912	0.969
new_DNA_2945	new_DNA_2935	0.969
new_DNA_2945	new_DNA_2902	0.969
new_DNA_2945	new_DNA_2096	0.969
new_DNA_2082	new_DNA_2111	0.969
new_DNA_2082	new_DNA_2943	0.969
new_DNA_2082	new_DNA_2110	0.969
new_DNA_2918	new_DNA_2908	0.969
new_DNA_2094	new_DNA_2922	0.969
new_DNA_2918	new_DNA_2107	0.969
new_DNA_2918	new_DNA_2937	0.969
new_DNA_2918	new_DNA_2104	0.969
new_DNA_2918	new_DNA_2936	0.969
new_DNA_2926	new_DNA_2080	0.969
new_DNA_2926	new_DNA_2913	0.969
new_DNA_2926	new_DNA_2914	0.969
new_DNA_2918	new_DNA_2103	0.969
new_DNA_2918	new_DNA_2102	0.969
new_DNA_2918	new_DNA_2934	0.969
new_DNA_2918	new_DNA_2101	0.969
new_DNA_2926	new_DNA_2082	0.969
new_DNA_2918	new_DNA_2105	0.969
new_DNA_2082	new_DNA_2940	0.969
new_DNA_2918	new_DNA_2939	0.969
new_DNA_2918	new_DNA_2907	0.969
new_DNA_2918	new_DNA_2938	0.969
new_DNA_2926	new_DNA_2908	0.969
new_DNA_2926	new_DNA_2909	0.969
new_DNA_2926	new_DNA_2910	0.969
new_DNA_2926	new_DNA_2078	0.969
new_DNA_2926	new_DNA_2911	0.969
new_DNA_2082	new_DNA_2108	0.969
new_DNA_2926	new_DNA_2079	0.969
new_DNA_2094	new_DNA_2089	0.969
new_DNA_2945	new_DNA_2107	0.969
new_DNA_2945	new_DNA_2907	0.969
new_DNA_2082	new_DNA_2086	0.969
new_DNA_2098	new_DNA_2947	0.969
new_DNA_2945	new_DNA_2106	0.969
new_DNA_2094	new_DNA_2951	0.969
new_DNA_2082	new_DNA_2950	0.969
new_DNA_2945	new_DNA_2908	0.969
new_DNA_2945	new_DNA_2906	0.969
new_DNA_2082	new_DNA_2918	0.969
new_DNA_2082	new_DNA_2117	0.969
new_DNA_2082	new_DNA_2085	0.969
new_DNA_2082	new_DNA_2949	0.969
new_DNA_2945	new_DNA_2909	0.969
new_DNA_2094	new_DNA_2117	0.969
new_DNA_2945	new_DNA_2078	0.969
new_DNA_2094	new_DNA_2918	0.969
new_DNA_2094	new_DNA_2950	0.969
new_DNA_2094	new_DNA_2086	0.969
new_DNA_2082	new_DNA_2951	0.969
new_DNA_2082	new_DNA_2919	0.969
new_DNA_2082	new_DNA_2118	0.969
new_DNA_2945	new_DNA_2910	0.969
new_DNA_2082	new_DNA_2917	0.969
new_DNA_2945	new_DNA_2105	0.969
new_DNA_2082	new_DNA_2113	0.969
new_DNA_2082	new_DNA_2913	0.969
new_DNA_2082	new_DNA_2112	0.969
new_DNA_2082	new_DNA_2080	0.969
new_DNA_2094	new_DNA_2920	0.969
new_DNA_2094	new_DNA_2952	0.969
new_DNA_2094	new_DNA_2088	0.969
new_DNA_2082	new_DNA_2944	0.969
new_DNA_2094	new_DNA_2921	0.969
new_DNA_2094	new_DNA_1769	0.969
new_DNA_2094	new_DNA_2119	0.969
new_DNA_2094	new_DNA_2087	0.969
new_DNA_2082	new_DNA_2084	0.969
new_DNA_2082	new_DNA_2948	0.969
new_DNA_2918	new_DNA_2924	0.969
new_DNA_2082	new_DNA_2916	0.969
new_DNA_2082	new_DNA_2115	0.969
new_DNA_2082	new_DNA_2947	0.969
new_DNA_2082	new_DNA_2915	0.969
new_DNA_2082	new_DNA_2114	0.969
new_DNA_2082	new_DNA_2946	0.969
new_DNA_2918	new_DNA_2119	0.969
new_DNA_2098	new_DNA_2915	0.969
new_DNA_2114	new_DNA_2923	0.969
new_DNA_2114	new_DNA_2922	0.969
new_DNA_2114	new_DNA_2089	0.969
new_DNA_2114	new_DNA_2921	0.969
new_DNA_2114	new_DNA_2088	0.969
new_DNA_2114	new_DNA_2920	0.969
new_DNA_2114	new_DNA_2119	0.969
new_DNA_2909	new_DNA_2115	0.969
new_DNA_2909	new_DNA_2948	0.969
new_DNA_2114	new_DNA_2087	0.969
new_DNA_2094	new_DNA_2926	0.969
new_DNA_2094	new_DNA_2096	0.969
new_DNA_2098	new_DNA_2078	0.969
new_DNA_2098	new_DNA_2935	0.969
new_DNA_2098	new_DNA_2103	0.969
new_DNA_2098	new_DNA_2104	0.969
new_DNA_2909	new_DNA_2114	0.969
new_DNA_2909	new_DNA_2915	0.969
new_DNA_2909	new_DNA_2947	0.969
new_DNA_2098	new_DNA_2905	0.969
new_DNA_2098	new_DNA_2105	0.969
new_DNA_2098	new_DNA_2106	0.969
new_DNA_2098	new_DNA_2908	0.969
new_DNA_2114	new_DNA_2951	0.969
new_DNA_2114	new_DNA_2919	0.969
new_DNA_2114	new_DNA_2913	0.969
new_DNA_2114	new_DNA_2080	0.969
new_DNA_2114	new_DNA_2079	0.969
new_DNA_2114	new_DNA_2911	0.969
new_DNA_2909	new_DNA_2949	0.969
new_DNA_2918	new_DNA_2114	0.969
new_DNA_2909	new_DNA_2117	0.969
new_DNA_2914	new_DNA_2922	0.969
new_DNA_2114	new_DNA_2078	0.969
new_DNA_2114	new_DNA_2910	0.969
new_DNA_2114	new_DNA_2914	0.969
new_DNA_2114	new_DNA_2086	0.969
new_DNA_2114	new_DNA_2117	0.969
new_DNA_2114	new_DNA_2085	0.969
new_DNA_2114	new_DNA_2949	0.969
new_DNA_2114	new_DNA_2917	0.969
new_DNA_2114	new_DNA_2948	0.969
new_DNA_2114	new_DNA_2916	0.969
new_DNA_2114	new_DNA_2115	0.969
new_DNA_2098	new_DNA_2102	0.969
new_DNA_2098	new_DNA_2934	0.969
new_DNA_2909	new_DNA_2943	0.969
new_DNA_2909	new_DNA_2911	0.969
new_DNA_2914	new_DNA_2088	0.969
new_DNA_2914	new_DNA_2952	0.969
new_DNA_2914	new_DNA_2920	0.969
new_DNA_2914	new_DNA_2119	0.969
new_DNA_2909	new_DNA_2110	0.969
new_DNA_2909	new_DNA_2946	0.969
new_DNA_2909	new_DNA_2078	0.969
new_DNA_2909	new_DNA_2942	0.969
new_DNA_2909	new_DNA_2079	0.969
new_DNA_2914	new_DNA_2921	0.969
new_DNA_2909	new_DNA_2111	0.969
new_DNA_2909	new_DNA_2914	0.969
new_DNA_2909	new_DNA_2113	0.969
new_DNA_2909	new_DNA_2081	0.969
new_DNA_2909	new_DNA_2913	0.969
new_DNA_2909	new_DNA_2112	0.969
new_DNA_2909	new_DNA_2080	0.969
new_DNA_2909	new_DNA_2944	0.969
new_DNA_2909	new_DNA_2912	0.969
new_DNA_2914	new_DNA_2087	0.969
new_DNA_2918	new_DNA_2948	0.969
