query	target	fident
ssRNA760	ssRNA342	0.667
ssRNA760	ssRNA38	0.333
ssRNA760	ssRNA720	0.667
ssRNA760	ssRNA494	0.667
ssRNA760	ssRNA735	0.5
ssRNA760	ssRNA312	0.75
ssRNA760	ssRNA346	1.0
ssRNA760	ssRNA645	0.667
ssRNA760	ssRNA150	0.167
ssRNA760	ssRNA468	0.6
ssRNA760	ssRNA797	0.167
ssRNA760	ssRNA230	0.5
ssRNA760	ssRNA347	1.0
ssRNA760	ssRNA377	0.667
ssRNA760	ssRNA672	0.667
ssRNA760	ssRNA33	0.667
ssRNA760	ssRNA479	1.0
ssRNA760	ssRNA486	0.667
ssRNA760	ssRNA739	0.167
ssRNA760	ssRNA70	0.5
ssRNA760	ssRNA882	1.0
ssRNA760	ssRNA772	0.6
ssRNA760	ssRNA777	0.667
ssRNA760	ssRNA345	1.0
ssRNA760	ssRNA179	0.5
ssRNA760	ssRNA539	1.0
ssRNA760	ssRNA223	0.833
ssRNA760	ssRNA640	1.0
ssRNA760	ssRNA12	0.667
ssRNA760	ssRNA337	0.667
ssRNA760	ssRNA458	0.167
ssRNA760	ssRNA665	0.667
ssRNA760	ssRNA336	1.0
ssRNA760	ssRNA789	0.0
ssRNA760	ssRNA41	0.333
ssRNA760	ssRNA545	0.667
ssRNA760	ssRNA750	0.333
ssRNA760	ssRNA492	0.667
ssRNA760	ssRNA516	0.167
ssRNA760	ssRNA32	0.5
ssRNA760	ssRNA47	0.167
ssRNA760	ssRNA491	0.667
ssRNA760	ssRNA467	0.333
ssRNA760	ssRNA729	0.5
ssRNA760	ssRNA571	0.5
ssRNA760	ssRNA101	0.5
ssRNA760	ssRNA353	0.667
ssRNA760	ssRNA533	0.833
ssRNA760	ssRNA102	0.167
ssRNA760	ssRNA243	0.75
ssRNA760	ssRNA689	0.667
ssRNA760	ssRNA17	0.333
ssRNA760	ssRNA379	0.667
ssRNA760	ssRNA595	0.5
ssRNA760	ssRNA74	0.833
ssRNA760	ssRNA846	0.5
ssRNA760	ssRNA357	0.667
ssRNA760	ssRNA382	0.0
ssRNA760	ssRNA472	1.0
ssRNA760	ssRNA261	1.0
ssRNA760	ssRNA578	0.5
ssRNA760	ssRNA580	0.5
ssRNA760	ssRNA852	0.667
ssRNA760	ssRNA362	0.667
ssRNA760	ssRNA268	0.667
ssRNA760	ssRNA327	1.0
ssRNA760	ssRNA390	0.667
ssRNA760	ssRNA435	0.833
ssRNA760	ssRNA565	0.5
ssRNA760	ssRNA615	0.333
ssRNA760	ssRNA6	0.667
ssRNA760	ssRNA423	0.5
ssRNA760	ssRNA300	0.333
ssRNA760	ssRNA469	0.0
ssRNA760	ssRNA490	0.667
ssRNA760	ssRNA376	0.5
ssRNA760	ssRNA440	0.333
ssRNA760	ssRNA910	0.333
ssRNA760	ssRNA634	0.5
ssRNA760	ssRNA456	0.5
ssRNA760	ssRNA126	0.667
ssRNA760	ssRNA133	1.0
ssRNA760	ssRNA264	0.667
ssRNA760	ssRNA393	0.833
ssRNA760	ssRNA536	0.333
ssRNA760	ssRNA462	1.0
ssRNA760	ssRNA137	0.167
ssRNA760	ssRNA801	0.667
ssRNA760	ssRNA832	0.667
ssRNA760	ssRNA663	0.667
ssRNA760	ssRNA124	0.833
ssRNA760	ssRNA97	1.0
ssRNA760	ssRNA639	0.8
ssRNA760	ssRNA114	0.167
ssRNA760	ssRNA446	0.833
ssRNA760	ssRNA372	0.333
ssRNA760	ssRNA814	0.667
ssRNA760	ssRNA547	0.333
ssRNA760	ssRNA195	0.5
ssRNA760	ssRNA746	0.0
ssRNA760	ssRNA767	0.333
ssRNA760	ssRNA488	0.5
ssRNA760	ssRNA388	0.667
ssRNA760	ssRNA85	0.667
ssRNA760	ssRNA404	0.333
ssRNA760	ssRNA149	0.167
ssRNA760	ssRNA416	1.0
ssRNA760	ssRNA451	0.833
ssRNA760	ssRNA586	0.667
ssRNA760	ssRNA482	0.167
ssRNA760	ssRNA109	0.667
ssRNA760	ssRNA143	0.167
ssRNA760	ssRNA537	0.333
ssRNA760	ssRNA628	0.5
ssRNA760	ssRNA684	0.667
ssRNA760	ssRNA155	0.5
ssRNA760	ssRNA239	0.333
ssRNA760	ssRNA576	0.833
ssRNA760	ssRNA374	0.833
ssRNA760	ssRNA460	0.8
ssRNA760	ssRNA597	0.5
ssRNA760	ssRNA125	0.5
ssRNA760	ssRNA421	0.833
ssRNA760	ssRNA653	0.667
ssRNA760	ssRNA310	1.0
ssRNA760	ssRNA411	0.5
ssRNA760	ssRNA705	0.833
ssRNA760	ssRNA753	0.333
ssRNA760	ssRNA495	0.5
ssRNA760	ssRNA236	0.333
ssRNA760	ssRNA173	0.333
ssRNA760	ssRNA430	0.833
ssRNA760	ssRNA584	0.167
ssRNA760	ssRNA633	0.5
ssRNA760	ssRNA909	0.333
ssRNA760	ssRNA256	0.5
ssRNA760	ssRNA324	0.333
ssRNA760	ssRNA714	0.5
ssRNA760	ssRNA398	0.5
ssRNA760	ssRNA820	0.833
ssRNA760	ssRNA470	0.5
ssRNA760	ssRNA484	0.0
ssRNA760	ssRNA707	0.833
ssRNA760	ssRNA512	0.333
ssRNA760	ssRNA792	0.667
ssRNA760	ssRNA202	0.167
ssRNA760	ssRNA252	0.333
ssRNA760	ssRNA826	0.667
ssRNA760	ssRNA92	0.5
ssRNA760	ssRNA844	0.5
ssRNA760	ssRNA135	0.833
ssRNA760	ssRNA626	0.833
ssRNA760	ssRNA136	0.167
ssRNA760	ssRNA519	0.833
ssRNA760	ssRNA366	1.0
ssRNA760	ssRNA778	0.0
ssRNA760	ssRNA535	0.833
ssRNA760	ssRNA408	0.333
ssRNA760	ssRNA165	0.667
ssRNA760	ssRNA144	0.333
ssRNA760	ssRNA748	0.333
ssRNA760	ssRNA779	0.0
ssRNA760	ssRNA700	1.0
ssRNA760	ssRNA822	0.833
ssRNA760	ssRNA538	0.0
ssRNA760	ssRNA352	0.0
ssRNA760	ssRNA803	0.667
ssRNA760	ssRNA523	0.833
ssRNA760	ssRNA244	1.0
ssRNA760	ssRNA22	0.5
ssRNA760	ssRNA72	0.667
ssRNA760	ssRNA296	0.667
ssRNA760	ssRNA461	0.5
ssRNA760	ssRNA556	0.833
ssRNA760	ssRNA572	0.167
ssRNA760	ssRNA593	1.0
ssRNA760	ssRNA833	0.167
ssRNA760	ssRNA48	0.5
ssRNA760	ssRNA34	0.667
ssRNA760	ssRNA798	0.667
ssRNA760	ssRNA743	0.167
ssRNA760	ssRNA437	0.5
ssRNA760	ssRNA687	0.75
ssRNA760	ssRNA351	1.0
ssRNA760	ssRNA657	0.167
ssRNA760	ssRNA506	0.833
ssRNA760	ssRNA525	0.833
ssRNA760	ssRNA703	1.0
ssRNA760	ssRNA78	0.333
ssRNA760	ssRNA389	0.833
ssRNA760	ssRNA465	0.5
ssRNA760	ssRNA791	0.833
ssRNA760	ssRNA455	0.167
ssRNA760	ssRNA76	0.5
ssRNA760	ssRNA251	0.667
ssRNA760	ssRNA220	0.667
ssRNA760	ssRNA212	0.333
ssRNA760	ssRNA888	1.0
ssRNA760	ssRNA845	0.5
ssRNA760	ssRNA222	0.833
ssRNA760	ssRNA621	0.333
ssRNA760	ssRNA24	0.333
ssRNA760	ssRNA161	0.5
ssRNA760	ssRNA878	1.0
ssRNA760	ssRNA835	0.5
ssRNA760	ssRNA20	0.667
ssRNA760	ssRNA841	0.167
ssRNA760	ssRNA134	0.333
ssRNA760	ssRNA224	0.333
ssRNA760	ssRNA356	0.667
ssRNA760	ssRNA213	0.333
ssRNA760	ssRNA23	0.667
ssRNA760	ssRNA369	0.8
ssRNA760	ssRNA37	0.667
ssRNA760	ssRNA311	1.0
ssRNA760	ssRNA414	0.667
ssRNA760	ssRNA613	0.667
ssRNA760	ssRNA218	0.667
ssRNA760	ssRNA764	0.667
ssRNA760	ssRNA704	0.25
ssRNA760	ssRNA170	0.333
ssRNA760	ssRNA340	0.5
ssRNA760	ssRNA386	1.0
ssRNA760	ssRNA836	0.333
ssRNA760	ssRNA567	0.8
ssRNA760	ssRNA400	0.667
ssRNA760	ssRNA403	0.5
ssRNA760	ssRNA225	0.5
ssRNA760	ssRNA872	0.667
ssRNA760	ssRNA501	0.833
ssRNA760	ssRNA68	0.5
ssRNA760	ssRNA164	0.833
ssRNA760	ssRNA453	0.5
ssRNA760	ssRNA599	0.333
ssRNA760	ssRNA4	0.833
ssRNA760	ssRNA318	1.0
ssRNA760	ssRNA293	0.667
ssRNA760	ssRNA321	1.0
ssRNA760	ssRNA711	0.75
ssRNA760	ssRNA544	0.833
ssRNA760	ssRNA54	0.667
ssRNA760	ssRNA582	0.667
ssRNA760	ssRNA308	0.667
ssRNA760	ssRNA248	0.333
ssRNA760	ssRNA899	1.0
ssRNA760	ssRNA855	0.333
ssRNA760	ssRNA292	0.2
ssRNA760	ssRNA40	0.833
ssRNA760	ssRNA642	0.667
ssRNA760	ssRNA123	0.5
ssRNA760	ssRNA574	0.667
ssRNA760	ssRNA806	0.5
ssRNA760	ssRNA527	0.833
ssRNA760	ssRNA737	0.667
ssRNA760	ssRNA583	1.0
ssRNA760	ssRNA612	0.167
ssRNA760	ssRNA138	0.333
ssRNA760	ssRNA275	0.0
ssRNA760	ssRNA189	1.0
ssRNA760	ssRNA148	0.333
ssRNA760	ssRNA370	0.667
ssRNA760	ssRNA183	0.667
ssRNA760	ssRNA740	0.333
ssRNA760	ssRNA688	0.5
ssRNA760	ssRNA385	0.667
ssRNA760	ssRNA666	0.667
ssRNA760	ssRNA853	0.5
ssRNA760	ssRNA677	0.667
ssRNA760	ssRNA531	0.333
ssRNA760	ssRNA890	1.0
ssRNA760	ssRNA794	0.5
ssRNA760	ssRNA605	0.5
ssRNA760	ssRNA299	0.667
ssRNA760	ssRNA900	0.167
ssRNA760	ssRNA29	0.833
ssRNA760	ssRNA592	0.833
ssRNA760	ssRNA856	0.333
ssRNA760	ssRNA16	1.0
ssRNA760	ssRNA766	0.5
ssRNA760	ssRNA208	0.5
ssRNA760	ssRNA281	0.667
ssRNA760	ssRNA549	0.5
ssRNA760	ssRNA508	0.833
ssRNA760	ssRNA127	0.5
ssRNA760	ssRNA77	1.0
ssRNA760	ssRNA418	1.0
ssRNA760	ssRNA190	0.333
ssRNA760	ssRNA602	0.5
ssRNA760	ssRNA514	0.667
ssRNA760	ssRNA207	0.333
ssRNA760	ssRNA131	0.5
ssRNA760	ssRNA731	0.5
ssRNA760	ssRNA755	0.333
ssRNA760	ssRNA415	0.833
ssRNA760	ssRNA655	0.667
ssRNA760	ssRNA265	0.667
ssRNA760	ssRNA436	0.667
ssRNA760	ssRNA887	0.833
ssRNA760	ssRNA680	0.667
ssRNA760	ssRNA201	0.167
ssRNA760	ssRNA359	0.667
ssRNA760	ssRNA108	0.667
ssRNA760	ssRNA84	0.167
ssRNA760	ssRNA284	0.667
ssRNA760	ssRNA196	0.333
ssRNA760	ssRNA250	0.833
ssRNA760	ssRNA241	1.0
ssRNA760	ssRNA46	0.167
ssRNA760	ssRNA780	0.167
ssRNA760	ssRNA339	0.333
ssRNA760	ssRNA192	0.333
ssRNA760	ssRNA581	0.667
ssRNA760	ssRNA395	0.833
ssRNA760	ssRNA105	0.667
ssRNA760	ssRNA476	0.667
ssRNA760	ssRNA828	0.667
ssRNA760	ssRNA254	0.6
ssRNA760	ssRNA829	0.167
ssRNA760	ssRNA744	0.167
ssRNA760	ssRNA139	0.167
ssRNA760	ssRNA203	0.167
ssRNA760	ssRNA182	0.5
ssRNA760	ssRNA866	0.667
ssRNA760	ssRNA749	0.333
ssRNA760	ssRNA59	0.167
ssRNA760	ssRNA813	0.833
ssRNA760	ssRNA843	0.5
ssRNA760	ssRNA90	0.667
ssRNA760	ssRNA438	0.333
ssRNA760	ssRNA570	0.5
ssRNA760	ssRNA610	0.667
ssRNA760	ssRNA276	0.0
ssRNA760	ssRNA160	0.5
ssRNA760	ssRNA122	0.667
ssRNA760	ssRNA172	0.5
ssRNA760	ssRNA808	0.5
ssRNA760	ssRNA815	0.5
ssRNA760	ssRNA877	0.833
ssRNA760	ssRNA118	0.667
ssRNA760	ssRNA271	0.333
ssRNA760	ssRNA447	0.167
ssRNA760	ssRNA641	0.667
ssRNA760	ssRNA35	0.333
ssRNA760	ssRNA79	0.333
ssRNA760	ssRNA522	0.833
ssRNA760	ssRNA774	0.8
ssRNA760	ssRNA837	0.333
ssRNA760	ssRNA58	0.167
ssRNA760	ssRNA406	0.5
ssRNA760	ssRNA425	1.0
ssRNA760	ssRNA493	0.5
ssRNA760	ssRNA623	0.667
ssRNA760	ssRNA194	0.0
ssRNA760	ssRNA736	0.5
ssRNA760	ssRNA478	1.0
ssRNA760	ssRNA433	0.667
ssRNA760	ssRNA180	0.333
ssRNA760	ssRNA333	1.0
ssRNA760	ssRNA197	0.333
ssRNA760	ssRNA561	0.667
ssRNA760	ssRNA604	0.333
ssRNA760	ssRNA3	0.667
ssRNA760	ssRNA809	0.667
ssRNA760	ssRNA487	0.833
ssRNA760	ssRNA784	0.167
ssRNA760	ssRNA309	0.167
ssRNA760	ssRNA331	1.0
ssRNA760	ssRNA585	0.667
ssRNA760	ssRNA258	0.833
ssRNA760	ssRNA392	0.833
ssRNA760	ssRNA709	0.833
ssRNA760	ssRNA721	0.833
ssRNA760	ssRNA679	0.667
ssRNA760	ssRNA66	0.833
ssRNA760	ssRNA129	0.667
ssRNA760	ssRNA723	0.333
ssRNA760	ssRNA569	0.667
ssRNA760	ssRNA329	1.0
ssRNA760	ssRNA387	0.667
ssRNA760	ssRNA793	0.667
ssRNA760	ssRNA61	0.5
ssRNA760	ssRNA313	0.833
ssRNA760	ssRNA459	0.333
ssRNA760	ssRNA156	0.167
ssRNA760	ssRNA898	0.5
ssRNA760	ssRNA786	0.0
ssRNA760	ssRNA450	0.333
ssRNA760	ssRNA757	0.333
ssRNA760	ssRNA270	0.333
ssRNA760	ssRNA671	0.667
ssRNA760	ssRNA601	0.333
ssRNA760	ssRNA818	0.5
ssRNA760	ssRNA89	0.667
ssRNA760	ssRNA30	0.833
ssRNA760	ssRNA394	0.833
ssRNA760	ssRNA827	0.667
ssRNA760	ssRNA559	0.333
ssRNA760	ssRNA267	0.75
ssRNA760	ssRNA325	1.0
ssRNA760	ssRNA294	0.667
ssRNA760	ssRNA696	0.25
ssRNA760	ssRNA396	0.833
ssRNA760	ssRNA214	0.333
ssRNA760	ssRNA819	0.5
ssRNA760	ssRNA349	0.333
ssRNA760	ssRNA505	0.5
ssRNA760	ssRNA651	0.333
ssRNA760	ssRNA838	0.333
ssRNA760	ssRNA185	0.167
ssRNA760	ssRNA698	1.0
ssRNA760	ssRNA140	0.167
ssRNA760	ssRNA11	0.333
ssRNA760	ssRNA702	1.0
ssRNA760	ssRNA503	1.0
ssRNA760	ssRNA690	0.667
ssRNA760	ssRNA781	0.167
ssRNA760	ssRNA553	0.333
ssRNA760	ssRNA564	0.667
ssRNA760	ssRNA442	0.5
ssRNA760	ssRNA745	0.167
ssRNA760	ssRNA177	0.167
ssRNA760	ssRNA751	0.333
ssRNA760	ssRNA773	0.667
ssRNA760	ssRNA31	0.333
ssRNA760	ssRNA713	0.333
ssRNA760	ssRNA320	1.0
ssRNA760	ssRNA36	0.5
ssRNA760	ssRNA8	0.667
ssRNA760	ssRNA141	0.333
ssRNA760	ssRNA830	0.2
ssRNA760	ssRNA286	0.333
ssRNA760	ssRNA667	0.833
ssRNA760	ssRNA738	0.167
ssRNA760	ssRNA661	0.333
ssRNA760	ssRNA175	0.167
ssRNA760	ssRNA622	0.5
ssRNA760	ssRNA637	0.5
ssRNA760	ssRNA600	0.333
ssRNA760	ssRNA62	0.5
ssRNA760	ssRNA686	0.75
ssRNA760	ssRNA354	0.667
ssRNA760	ssRNA157	0.5
ssRNA760	ssRNA348	0.167
ssRNA760	ssRNA204	0.0
ssRNA760	ssRNA91	0.833
ssRNA760	ssRNA504	0.833
ssRNA760	ssRNA291	0.2
ssRNA760	ssRNA221	0.833
ssRNA760	ssRNA697	1.0
ssRNA760	ssRNA632	0.833
ssRNA760	ssRNA111	0.833
ssRNA760	ssRNA439	0.333
ssRNA760	ssRNA273	0.333
ssRNA760	ssRNA360	0.667
ssRNA760	ssRNA770	0.6
ssRNA760	ssRNA568	0.2
ssRNA760	ssRNA128	0.5
ssRNA760	ssRNA463	0.667
ssRNA760	ssRNA483	0.167
ssRNA760	ssRNA301	0.833
ssRNA760	ssRNA401	0.667
ssRNA760	ssRNA364	0.833
ssRNA760	ssRNA847	0.5
ssRNA760	ssRNA876	0.833
ssRNA760	ssRNA397	0.833
ssRNA537	ssRNA266	0.8
ssRNA537	ssRNA57	0.2
ssRNA537	ssRNA10	0.5
ssRNA537	ssRNA166	0.273
ssRNA537	ssRNA93	0.0
ssRNA537	ssRNA834	0.625
ssRNA537	ssRNA280	0.333
ssRNA537	ssRNA361	0.2
ssRNA537	ssRNA500	0.333
ssRNA537	ssRNA730	0.333
ssRNA537	ssRNA21	0.143
ssRNA537	ssRNA49	0.267
ssRNA537	ssRNA285	0.267
ssRNA537	ssRNA297	0.467
ssRNA537	ssRNA383	0.133
ssRNA537	ssRNA811	0.467
ssRNA537	ssRNA217	0.533
ssRNA537	ssRNA874	0.625
ssRNA537	ssRNA617	0.143
ssRNA537	ssRNA526	0.467
ssRNA537	ssRNA848	0.133
ssRNA537	ssRNA452	0.133
ssRNA537	ssRNA198	0.375
ssRNA537	ssRNA154	0.182
ssRNA537	ssRNA27	0.75
ssRNA537	ssRNA358	0.4
ssRNA537	ssRNA307	0.467
ssRNA537	ssRNA540	0.2
ssRNA537	ssRNA2	0.667
ssRNA537	ssRNA521	0.533
ssRNA537	ssRNA636	0.533
ssRNA537	ssRNA219	0.308
ssRNA537	ssRNA253	0.133
ssRNA537	ssRNA410	0.467
ssRNA537	ssRNA103	0.333
ssRNA537	ssRNA226	0.2
ssRNA537	ssRNA598	0.0
ssRNA537	ssRNA63	0.273
ssRNA537	ssRNA590	0.357
ssRNA537	ssRNA796	0.143
ssRNA537	ssRNA15	0.4
ssRNA537	ssRNA417	0.429
ssRNA537	ssRNA432	0.267
ssRNA537	ssRNA603	0.0
ssRNA537	ssRNA238	0.0
ssRNA537	ssRNA229	0.267
ssRNA537	ssRNA769	0.4
ssRNA537	ssRNA246	0.267
ssRNA537	ssRNA55	0.556
ssRNA537	ssRNA520	0.733
ssRNA537	ssRNA805	0.462
ssRNA537	ssRNA378	0.0
ssRNA537	ssRNA543	0.6
ssRNA537	ssRNA277	0.0
ssRNA537	ssRNA718	0.4
ssRNA537	ssRNA424	0.231
ssRNA537	ssRNA289	0.75
ssRNA537	ssRNA795	0.0
ssRNA537	ssRNA554	0.333
ssRNA537	ssRNA322	0.75
ssRNA537	ssRNA541	0.133
ssRNA537	ssRNA620	0.111
ssRNA537	ssRNA380	0.0
ssRNA537	ssRNA429	0.0
ssRNA537	ssRNA509	0.467
ssRNA537	ssRNA646	0.375
ssRNA537	ssRNA752	0.867
ssRNA537	ssRNA73	0.3
ssRNA537	ssRNA7	0.083
ssRNA537	ssRNA278	0.0
ssRNA537	ssRNA771	0.2
ssRNA537	ssRNA858	0.167
ssRNA537	ssRNA558	0.4
ssRNA537	ssRNA762	0.333
ssRNA537	ssRNA591	0.4
ssRNA537	ssRNA375	0.778
ssRNA537	ssRNA741	0.429
ssRNA537	ssRNA287	0.2
ssRNA537	ssRNA546	0.0
ssRNA537	ssRNA647	0.167
ssRNA537	ssRNA652	0.933
ssRNA537	ssRNA776	0.467
ssRNA537	ssRNA373	0.267
ssRNA537	ssRNA163	0.3
ssRNA537	ssRNA695	0.417
ssRNA537	ssRNA886	0.167
ssRNA537	ssRNA60	0.167
ssRNA537	ssRNA303	0.667
ssRNA537	ssRNA330	0.7
ssRNA537	ssRNA606	0.5
ssRNA537	ssRNA67	0.467
ssRNA537	ssRNA644	0.467
ssRNA537	ssRNA42	0.25
ssRNA537	ssRNA210	0.2
ssRNA537	ssRNA498	0.571
ssRNA537	ssRNA831	0.0
ssRNA537	ssRNA799	0.0
ssRNA537	ssRNA499	0.143
ssRNA537	ssRNA502	0.533
ssRNA537	ssRNA542	0.2
ssRNA537	ssRNA314	0.4
ssRNA537	ssRNA52	0.267
ssRNA537	ssRNA371	0.2
ssRNA537	ssRNA350	0.4
ssRNA537	ssRNA563	0.467
ssRNA537	ssRNA272	1.0
ssRNA537	ssRNA627	0.6
ssRNA537	ssRNA240	0.3
ssRNA537	ssRNA734	0.0
ssRNA537	ssRNA188	0.333
ssRNA537	ssRNA674	0.267
ssRNA537	ssRNA391	0.167
ssRNA537	ssRNA747	0.167
ssRNA537	ssRNA816	0.333
ssRNA537	ssRNA660	0.267
ssRNA537	ssRNA802	0.385
ssRNA537	ssRNA654	0.4
ssRNA537	ssRNA477	0.533
ssRNA537	ssRNA513	0.0
ssRNA537	ssRNA96	0.25
ssRNA537	ssRNA422	0.429
ssRNA537	ssRNA381	0.333
ssRNA537	ssRNA81	0.267
ssRNA537	ssRNA50	0.467
ssRNA537	ssRNA5	0.0
ssRNA537	ssRNA685	0.467
ssRNA537	ssRNA130	0.0
ssRNA537	ssRNA269	1.0
ssRNA537	ssRNA419	0.111
ssRNA537	ssRNA480	0.133
ssRNA537	ssRNA334	0.571
ssRNA537	ssRNA94	0.667
ssRNA537	ssRNA399	0.077
ssRNA537	ssRNA496	0.333
ssRNA537	ssRNA199	0.5
ssRNA537	ssRNA817	0.267
ssRNA537	ssRNA159	0.182
ssRNA537	ssRNA609	0.4
ssRNA537	ssRNA557	0.3
ssRNA537	ssRNA588	0.0
ssRNA537	ssRNA489	0.467
ssRNA537	ssRNA528	0.533
ssRNA537	ssRNA316	0.0
ssRNA537	ssRNA587	0.333
ssRNA537	ssRNA631	0.4
ssRNA537	ssRNA216	0.3
ssRNA537	ssRNA800	0.308
ssRNA537	ssRNA510	0.067
ssRNA537	ssRNA857	0.182
ssRNA537	ssRNA237	0.8
ssRNA537	ssRNA643	0.3
ssRNA537	ssRNA530	0.6
ssRNA537	ssRNA71	0.2
ssRNA537	ssRNA288	0.267
ssRNA537	ssRNA562	0.4
ssRNA537	ssRNA186	0.182
ssRNA537	ssRNA174	0.4
ssRNA537	ssRNA193	0.333
ssRNA537	ssRNA151	0.182
ssRNA537	ssRNA758	0.167
ssRNA537	ssRNA768	0.4
ssRNA537	ssRNA788	0.333
ssRNA537	ssRNA577	0.111
ssRNA537	ssRNA259	0.267
ssRNA537	ssRNA95	0.667
ssRNA537	ssRNA742	0.571
ssRNA537	ssRNA181	0.4
ssRNA537	ssRNA466	0.067
ssRNA537	ssRNA607	0.3
ssRNA537	ssRNA668	0.267
ssRNA537	ssRNA673	0.333
ssRNA537	ssRNA497	0.2
ssRNA537	ssRNA759	0.333
ssRNA537	ssRNA518	0.2
ssRNA537	ssRNA119	0.333
ssRNA537	ssRNA812	0.533
ssRNA537	ssRNA247	0.4
ssRNA537	ssRNA328	0.667
ssRNA537	ssRNA824	0.467
ssRNA537	ssRNA132	0.267
ssRNA537	ssRNA162	0.3
ssRNA537	ssRNA608	0.1
ssRNA537	ssRNA56	0.231
ssRNA537	ssRNA880	0.286
ssRNA537	ssRNA733	0.0
ssRNA537	ssRNA555	0.533
ssRNA537	ssRNA86	0.0
ssRNA537	ssRNA575	0.167
ssRNA537	ssRNA842	0.3
ssRNA537	ssRNA441	0.267
ssRNA537	ssRNA485	0.857
ssRNA537	ssRNA629	0.636
ssRNA537	ssRNA839	0.875
ssRNA537	ssRNA548	0.667
ssRNA537	ssRNA765	0.333
ssRNA537	ssRNA618	0.167
ssRNA537	ssRNA53	0.182
ssRNA537	ssRNA409	0.077
ssRNA537	ssRNA449	0.133
ssRNA537	ssRNA65	0.4
ssRNA537	ssRNA850	0.267
ssRNA537	ssRNA263	0.143
ssRNA537	ssRNA215	0.3
ssRNA537	ssRNA511	0.2
ssRNA537	ssRNA152	0.182
ssRNA537	ssRNA701	0.615
ssRNA537	ssRNA167	0.3
ssRNA537	ssRNA524	0.5
ssRNA537	ssRNA810	0.467
ssRNA537	ssRNA113	0.571
ssRNA537	ssRNA879	0.4
ssRNA537	ssRNA515	0.333
ssRNA537	ssRNA171	0.4
ssRNA537	ssRNA51	0.267
ssRNA537	ssRNA849	0.714
ssRNA537	ssRNA25	0.267
ssRNA537	ssRNA64	0.333
ssRNA537	ssRNA82	0.333
ssRNA537	ssRNA596	0.0
ssRNA537	ssRNA908	0.5
ssRNA537	ssRNA475	0.692
ssRNA537	ssRNA145	0.5
ssRNA537	ssRNA724	0.267
ssRNA537	ssRNA754	1.0
ssRNA537	ssRNA75	0.333
ssRNA537	ssRNA211	0.2
ssRNA537	ssRNA681	0.6
ssRNA537	ssRNA507	0.4
ssRNA537	ssRNA840	0.4
ssRNA537	ssRNA443	0.133
ssRNA537	ssRNA693	0.467
ssRNA537	ssRNA656	0.733
ssRNA537	ssRNA444	0.067
ssRNA537	ssRNA257	0.067
ssRNA537	ssRNA227	0.875
ssRNA537	ssRNA1	0.0
ssRNA537	ssRNA728	0.556
ssRNA537	ssRNA100	0.375
ssRNA537	ssRNA473	0.556
ssRNA537	ssRNA104	0.6
ssRNA537	ssRNA26	0.133
ssRNA537	ssRNA158	0.182
ssRNA537	ssRNA726	0.571
ssRNA537	ssRNA854	0.0
ssRNA537	ssRNA445	0.25
ssRNA537	ssRNA28	0.2
ssRNA537	ssRNA343	0.333
ssRNA537	ssRNA573	0.25
ssRNA537	ssRNA283	0.467
ssRNA537	ssRNA153	0.091
ssRNA537	ssRNA821	0.4
ssRNA537	ssRNA851	0.364
ssRNA537	ssRNA457	0.467
ssRNA537	ssRNA9	0.0
ssRNA537	ssRNA529	0.333
ssRNA537	ssRNA405	0.444
ssRNA537	ssRNA304	0.538
ssRNA537	ssRNA883	0.333
ssRNA537	ssRNA454	0.167
ssRNA537	ssRNA552	0.167
ssRNA537	ssRNA279	0.167
ssRNA537	ssRNA589	0.0
ssRNA537	ssRNA206	0.2
ssRNA537	ssRNA69	0.0
ssRNA537	ssRNA823	0.4
ssRNA537	ssRNA302	0.267
ssRNA537	ssRNA18	0.133
ssRNA537	ssRNA448	0.4
ssRNA537	ssRNA146	0.5
ssRNA537	ssRNA669	0.267
ssRNA537	ssRNA326	0.5
ssRNA537	ssRNA648	0.867
ssRNA537	ssRNA117	0.4
ssRNA537	ssRNA431	0.267
ssRNA537	ssRNA116	0.167
ssRNA537	ssRNA625	0.0
ssRNA537	ssRNA205	0.3
ssRNA537	ssRNA209	0.2
ssRNA537	ssRNA420	0.25
ssRNA537	ssRNA664	0.267
ssRNA537	ssRNA19	0.333
ssRNA537	ssRNA112	0.643
ssRNA537	ssRNA706	0.267
ssRNA537	ssRNA295	0.1
ssRNA537	ssRNA0	0.533
ssRNA537	ssRNA43	0.467
ssRNA537	ssRNA341	0.429
ssRNA537	ssRNA662	0.5
ssRNA537	ssRNA775	0.143
ssRNA537	ssRNA782	0.333
ssRNA537	ssRNA298	0.2
ssRNA537	ssRNA719	0.467
ssRNA537	ssRNA630	0.583
ssRNA537	ssRNA756	0.867
ssRNA537	ssRNA168	0.3
ssRNA537	ssRNA39	0.111
ssRNA537	ssRNA825	0.333
ssRNA537	ssRNA115	0.267
ssRNA537	ssRNA88	0.556
ssRNA537	ssRNA306	0.4
ssRNA537	ssRNA80	0.2
ssRNA537	ssRNA885	0.571
ssRNA537	ssRNA579	0.0
ssRNA537	ssRNA200	0.3
ssRNA537	ssRNA323	0.6
ssRNA537	ssRNA691	0.467
ssRNA537	ssRNA902	0.571
ssRNA537	ssRNA99	0.333
ssRNA537	ssRNA335	0.267
ssRNA537	ssRNA670	0.2
ssRNA537	ssRNA807	0.462
ssRNA537	ssRNA176	0.5
