query	target	fident
ssDNA1173	ssDNA1137	0.125
ssDNA1173	ssDNA618	0.136
ssDNA1173	ssDNA1197	0.278
ssDNA1173	ssDNA119	0.25
ssDNA1173	ssDNA1112	0.031
ssDNA1173	ssDNA509	0.6
ssDNA1173	ssDNA1552	0.225
ssDNA1173	ssDNA589	0.167
ssDNA1173	ssDNA2	0.0
ssDNA1173	ssDNA456	0.167
ssDNA1173	ssDNA1507	0.1
ssDNA1173	ssDNA173	0.389
ssDNA1173	ssDNA1163	0.217
ssDNA1173	ssDNA56	0.25
ssDNA1173	ssDNA1183	0.222
ssDNA1173	ssDNA1609	0.275
ssDNA1173	ssDNA147	0.083
ssDNA1173	ssDNA623	0.292
ssDNA1173	ssDNA1313	0.375
ssDNA1173	ssDNA1192	0.222
ssDNA1173	ssDNA670	0.25
ssDNA1173	ssDNA1531	0.0
ssDNA1173	ssDNA1162	0.348
ssDNA1173	ssDNA1534	0.314
ssDNA1173	ssDNA52	0.478
ssDNA1173	ssDNA775	0.267
ssDNA1173	ssDNA1335	0.5
ssDNA1173	ssDNA859	0.276
ssDNA1173	ssDNA13	0.154
ssDNA1173	ssDNA1398	0.222
ssDNA1173	ssDNA1001	0.0
ssDNA1173	ssDNA516	0.269
ssDNA1173	ssDNA748	0.2
ssDNA1173	ssDNA857	0.0
ssDNA1173	ssDNA1427	0.308
ssDNA1173	ssDNA472	0.235
ssDNA1173	ssDNA1058	0.222
ssDNA1173	ssDNA611	0.375
ssDNA1173	ssDNA49	0.2
ssDNA1173	ssDNA1037	0.25
ssDNA1173	ssDNA1088	0.167
ssDNA1173	ssDNA491	0.0
ssDNA1173	ssDNA236	0.25
ssDNA1173	ssDNA1004	0.462
ssDNA1173	ssDNA1202	0.1
ssDNA1173	ssDNA1130	0.389
ssDNA1173	ssDNA136	0.344
ssDNA1173	ssDNA1401	0.417
ssDNA1173	ssDNA762	0.2
ssDNA1173	ssDNA1413	0.364
ssDNA1173	ssDNA556	0.25
ssDNA1173	ssDNA706	0.333
ssDNA1173	ssDNA1126	0.167
ssDNA1173	ssDNA66	0.158
ssDNA1173	ssDNA1039	0.178
ssDNA1173	ssDNA1235	0.316
ssDNA1173	ssDNA1440	0.312
ssDNA1173	ssDNA782	0.0
ssDNA1173	ssDNA702	0.27
ssDNA1173	ssDNA770	0.233
ssDNA1173	ssDNA911	0.114
ssDNA1173	ssDNA1555	0.275
ssDNA1173	ssDNA676	0.378
ssDNA1173	ssDNA363	0.143
ssDNA1173	ssDNA1535	0.0
ssDNA1173	ssDNA453	0.304
ssDNA1173	ssDNA1568	0.2
ssDNA1173	ssDNA132	0.25
ssDNA1173	ssDNA1124	0.133
ssDNA1173	ssDNA817	0.0
ssDNA1173	ssDNA317	0.235
ssDNA1173	ssDNA1049	0.429
ssDNA1173	ssDNA1149	0.0
ssDNA1173	ssDNA1095	0.308
ssDNA1173	ssDNA100	0.375
ssDNA1173	ssDNA309	0.235
ssDNA1173	ssDNA601	0.208
ssDNA1173	ssDNA527	0.318
ssDNA1173	ssDNA1179	0.0
ssDNA1173	ssDNA1017	0.333
ssDNA1173	ssDNA1044	0.5
ssDNA1173	ssDNA1035	0.075
ssDNA1173	ssDNA102	0.154
ssDNA1173	ssDNA925	0.111
ssDNA1173	ssDNA642	0.25
ssDNA1173	ssDNA687	0.346
ssDNA1173	ssDNA716	0.259
ssDNA1173	ssDNA338	0.176
ssDNA1173	ssDNA229	0.267
ssDNA1173	ssDNA1396	0.278
ssDNA1173	ssDNA1570	0.25
ssDNA1173	ssDNA537	0.533
ssDNA1173	ssDNA322	0.176
ssDNA1173	ssDNA1012	0.5
ssDNA1173	ssDNA1045	0.136
ssDNA1173	ssDNA1604	0.357
ssDNA1173	ssDNA1005	0.188
ssDNA1173	ssDNA188	0.278
ssDNA1173	ssDNA974	0.318
ssDNA1173	ssDNA1074	0.368
ssDNA1173	ssDNA541	0.125
ssDNA1173	ssDNA333	0.235
ssDNA1173	ssDNA1297	0.167
ssDNA1173	ssDNA839	0.174
ssDNA1173	ssDNA494	1.0
ssDNA1173	ssDNA607	0.16
ssDNA1173	ssDNA368	0.308
ssDNA1173	ssDNA719	0.375
ssDNA1173	ssDNA200	0.2
ssDNA1173	ssDNA1512	0.345
ssDNA1173	ssDNA1262	0.263
ssDNA1173	ssDNA847	0.4
ssDNA1173	ssDNA1070	0.0
ssDNA1173	ssDNA863	0.179
ssDNA1173	ssDNA697	0.297
ssDNA1173	ssDNA1	0.0
ssDNA1173	ssDNA91	0.333
ssDNA1173	ssDNA1576	0.182
ssDNA1173	ssDNA1052	0.455
ssDNA1173	ssDNA45	0.167
ssDNA1173	ssDNA383	0.111
ssDNA1173	ssDNA151	0.364
ssDNA1173	ssDNA250	0.357
ssDNA1173	ssDNA627	0.238
ssDNA1173	ssDNA644	0.25
ssDNA1173	ssDNA787	0.0
ssDNA1173	ssDNA482	0.444
ssDNA1173	ssDNA1098	0.231
ssDNA1173	ssDNA1385	0.292
ssDNA1173	ssDNA740	0.167
ssDNA1173	ssDNA733	0.3
ssDNA1173	ssDNA662	0.167
ssDNA1173	ssDNA813	0.0
ssDNA1173	ssDNA865	0.533
ssDNA1173	ssDNA682	0.25
ssDNA1173	ssDNA1259	0.316
ssDNA1173	ssDNA111	0.229
ssDNA1173	ssDNA889	0.2
ssDNA1173	ssDNA809	0.0
ssDNA1173	ssDNA1134	0.167
ssDNA1173	ssDNA6	0.056
ssDNA1173	ssDNA1178	0.667
ssDNA1173	ssDNA143	0.158
ssDNA1173	ssDNA276	0.438
ssDNA1173	ssDNA1285	0.263
ssDNA1173	ssDNA1025	0.227
ssDNA1173	ssDNA862	0.31
ssDNA1173	ssDNA1311	0.312
ssDNA1173	ssDNA1422	0.267
ssDNA1173	ssDNA185	0.259
ssDNA1173	ssDNA474	0.211
ssDNA1173	ssDNA251	0.25
ssDNA1173	ssDNA480	0.105
ssDNA1173	ssDNA752	0.233
ssDNA1173	ssDNA653	0.231
ssDNA1173	ssDNA353	0.0
ssDNA1173	ssDNA1441	0.318
ssDNA1173	ssDNA347	0.0
ssDNA1173	ssDNA324	0.176
ssDNA1173	ssDNA158	0.375
ssDNA1173	ssDNA605	0.16
ssDNA1173	ssDNA1042	0.15
ssDNA1173	ssDNA1127	0.167
ssDNA1173	ssDNA252	0.429
ssDNA1173	ssDNA1513	0.2
ssDNA1173	ssDNA1565	0.3
ssDNA1173	ssDNA851	0.462
ssDNA1173	ssDNA1076	1.0
ssDNA1173	ssDNA895	0.36
ssDNA1173	ssDNA699	0.195
ssDNA1173	ssDNA1299	0.167
ssDNA1173	ssDNA713	0.133
ssDNA1173	ssDNA625	0.2
ssDNA1173	ssDNA385	0.222
ssDNA1173	ssDNA1150	0.188
ssDNA1173	ssDNA1237	0.316
ssDNA1173	ssDNA249	0.167
ssDNA1173	ssDNA1218	0.364
ssDNA1173	ssDNA1562	0.3
ssDNA1173	ssDNA879	0.429
ssDNA1173	ssDNA686	0.357
ssDNA1173	ssDNA1188	0.325
ssDNA1173	ssDNA204	0.417
ssDNA1173	ssDNA578	0.077
ssDNA1173	ssDNA963	0.378
ssDNA1173	ssDNA1097	0.2
ssDNA1173	ssDNA1253	0.368
ssDNA1173	ssDNA1147	0.062
ssDNA1173	ssDNA253	0.143
ssDNA1173	ssDNA1240	0.421
ssDNA1173	ssDNA1030	0.143
ssDNA1173	ssDNA274	0.375
ssDNA1173	ssDNA626	0.15
ssDNA1173	ssDNA290	0.176
ssDNA1173	ssDNA1586	0.28
ssDNA1173	ssDNA1057	1.0
ssDNA1173	ssDNA756	0.2
ssDNA1173	ssDNA19	0.312
ssDNA1173	ssDNA1267	0.263
ssDNA1173	ssDNA769	0.231
ssDNA1173	ssDNA939	0.167
ssDNA1173	ssDNA257	0.4
ssDNA1173	ssDNA977	0.348
ssDNA1173	ssDNA133	0.0
ssDNA1173	ssDNA1573	0.6
ssDNA1173	ssDNA806	0.348
ssDNA1173	ssDNA837	0.32
ssDNA1173	ssDNA988	0.235
ssDNA1173	ssDNA978	0.353
ssDNA1173	ssDNA1587	0.312
ssDNA1173	ssDNA696	0.314
ssDNA1173	ssDNA348	0.0
ssDNA1173	ssDNA1265	0.368
ssDNA1173	ssDNA1244	0.368
ssDNA1173	ssDNA869	0.0
ssDNA1173	ssDNA933	0.182
ssDNA1173	ssDNA636	0.062
ssDNA1173	ssDNA1229	0.259
ssDNA1173	ssDNA92	0.111
ssDNA1173	ssDNA377	0.333
ssDNA1173	ssDNA1215	0.455
ssDNA1173	ssDNA1280	0.263
ssDNA1173	ssDNA166	0.269
ssDNA1173	ssDNA65	0.143
ssDNA1173	ssDNA1429	0.308
ssDNA1173	ssDNA1377	0.222
ssDNA1173	ssDNA1032	0.167
ssDNA1173	ssDNA314	0.176
ssDNA1173	ssDNA352	0.0
ssDNA1173	ssDNA1234	0.316
ssDNA1173	ssDNA194	0.556
ssDNA1173	ssDNA70	0.15
ssDNA1173	ssDNA982	0.047
ssDNA1173	ssDNA280	0.143
ssDNA1173	ssDNA855	0.211
ssDNA1173	ssDNA495	1.0
ssDNA1173	ssDNA297	0.235
ssDNA1173	ssDNA561	0.294
ssDNA1173	ssDNA757	0.2
ssDNA1173	ssDNA367	0.308
ssDNA1173	ssDNA810	0.353
ssDNA1173	ssDNA1091	0.4
ssDNA1173	ssDNA827	0.0
ssDNA1173	ssDNA972	0.467
ssDNA1173	ssDNA926	0.176
ssDNA1173	ssDNA1386	0.19
ssDNA1173	ssDNA884	0.171
ssDNA1173	ssDNA241	0.278
ssDNA1173	ssDNA1216	0.455
ssDNA1173	ssDNA1338	0.5
ssDNA1173	ssDNA1374	0.182
ssDNA1173	ssDNA1203	0.05
ssDNA1173	ssDNA1220	0.296
ssDNA1173	ssDNA73	0.308
ssDNA1173	ssDNA1295	0.333
ssDNA1173	ssDNA269	0.238
ssDNA1173	ssDNA1046	0.312
ssDNA1173	ssDNA660	0.167
ssDNA1173	ssDNA141	0.37
ssDNA1173	ssDNA529	0.289
ssDNA1173	ssDNA989	0.4
ssDNA1173	ssDNA546	0.269
ssDNA1173	ssDNA987	0.083
ssDNA1173	ssDNA373	0.333
ssDNA1173	ssDNA1325	0.267
ssDNA1173	ssDNA672	0.185
ssDNA1173	ssDNA174	0.333
ssDNA1173	ssDNA1266	0.316
ssDNA1173	ssDNA1255	0.368
ssDNA1173	ssDNA36	0.312
ssDNA1173	ssDNA1431	0.385
ssDNA1173	ssDNA545	0.167
ssDNA1173	ssDNA540	0.28
ssDNA1173	ssDNA931	0.125
ssDNA1173	ssDNA260	0.238
ssDNA1173	ssDNA199	0.364
ssDNA1173	ssDNA1034	0.2
ssDNA1173	ssDNA1599	0.105
ssDNA1173	ssDNA684	0.262
ssDNA1173	ssDNA576	0.375
ssDNA1173	ssDNA1040	0.156
ssDNA1173	ssDNA1357	0.333
ssDNA1173	ssDNA893	0.311
ssDNA1173	ssDNA993	0.154
ssDNA1173	ssDNA984	0.481
ssDNA1173	ssDNA407	0.2
ssDNA1173	ssDNA962	0.208
ssDNA1173	ssDNA1118	0.311
ssDNA1173	ssDNA1011	0.0
ssDNA1173	ssDNA371	0.385
ssDNA1173	ssDNA388	0.111
ssDNA1173	ssDNA622	0.344
ssDNA1173	ssDNA910	0.387
ssDNA1173	ssDNA567	0.4
ssDNA1173	ssDNA82	0.167
ssDNA1173	ssDNA688	0.36
ssDNA1173	ssDNA758	0.233
ssDNA1173	ssDNA766	0.179
ssDNA1173	ssDNA765	0.2
ssDNA1173	ssDNA1187	0.0
ssDNA1173	ssDNA549	0.333
ssDNA1173	ssDNA76	0.286
ssDNA1173	ssDNA909	0.171
ssDNA1173	ssDNA224	0.0
ssDNA1173	ssDNA548	0.296
ssDNA1173	ssDNA270	0.225
ssDNA1173	ssDNA1122	0.083
ssDNA1173	ssDNA899	0.308
ssDNA1173	ssDNA1019	0.485
ssDNA1173	ssDNA112	0.135
ssDNA1173	ssDNA80	0.333
ssDNA1173	ssDNA272	0.222
ssDNA1173	ssDNA1131	0.176
ssDNA1173	ssDNA351	0.0
ssDNA1173	ssDNA25	0.077
ssDNA1173	ssDNA1581	0.208
ssDNA1173	ssDNA146	0.083
ssDNA1173	ssDNA750	0.2
ssDNA1173	ssDNA1345	0.55
ssDNA1173	ssDNA1608	0.341
ssDNA1173	ssDNA156	0.263
ssDNA1173	ssDNA1064	0.0
ssDNA1173	ssDNA980	0.047
ssDNA1173	ssDNA1119	0.311
ssDNA1173	ssDNA79	0.222
ssDNA1173	ssDNA369	0.385
ssDNA1173	ssDNA22	0.231
ssDNA1173	ssDNA793	0.136
ssDNA1173	ssDNA298	0.176
ssDNA1173	ssDNA815	0.0
ssDNA1173	ssDNA1289	0.316
ssDNA1173	ssDNA767	0.227
ssDNA1173	ssDNA900	0.333
ssDNA1173	ssDNA1352	0.5
ssDNA1173	ssDNA678	0.222
ssDNA1173	ssDNA118	0.167
ssDNA1173	ssDNA692	0.368
ssDNA1173	ssDNA1195	0.4
ssDNA1173	ssDNA1159	0.522
ssDNA1173	ssDNA1209	0.643
ssDNA1173	ssDNA759	0.2
ssDNA1173	ssDNA917	0.154
ssDNA1173	ssDNA246	0.289
ssDNA1173	ssDNA390	0.143
ssDNA1173	ssDNA193	0.222
ssDNA1173	ssDNA110	0.0
ssDNA1173	ssDNA1353	0.5
ssDNA1173	ssDNA848	0.423
ssDNA1173	ssDNA954	0.556
ssDNA1173	ssDNA54	0.174
ssDNA1173	ssDNA1041	0.522
ssDNA1173	ssDNA1563	0.2
ssDNA1173	ssDNA33	0.294
ssDNA1173	ssDNA901	0.259
ssDNA1173	ssDNA907	0.311
ssDNA1173	ssDNA304	0.176
ssDNA1173	ssDNA1107	0.5
ssDNA1173	ssDNA608	0.16
ssDNA1173	ssDNA234	0.0
ssDNA1173	ssDNA121	0.125
ssDNA1173	ssDNA629	0.3
ssDNA1173	ssDNA749	0.233
ssDNA1173	ssDNA986	0.083
ssDNA1173	ssDNA620	0.32
ssDNA1173	ssDNA950	0.222
ssDNA1173	ssDNA402	0.125
ssDNA1173	ssDNA219	0.208
ssDNA1173	ssDNA522	0.312
ssDNA1173	ssDNA242	0.393
ssDNA1173	ssDNA1258	0.316
ssDNA1173	ssDNA853	0.263
ssDNA1173	ssDNA914	0.143
ssDNA1173	ssDNA658	0.182
ssDNA1173	ssDNA1146	0.25
ssDNA1173	ssDNA335	0.176
ssDNA1173	ssDNA1290	0.316
ssDNA1173	ssDNA28	0.267
ssDNA1173	ssDNA207	0.1
ssDNA1173	ssDNA42	0.5
ssDNA1173	ssDNA1154	0.0
ssDNA1173	ssDNA1157	0.0
ssDNA1173	ssDNA169	0.269
ssDNA1173	ssDNA1424	0.231
ssDNA1173	ssDNA1542	0.0
ssDNA1173	ssDNA1560	0.4
ssDNA1173	ssDNA1206	0.13
ssDNA1173	ssDNA160	0.143
ssDNA1173	ssDNA372	0.231
ssDNA1173	ssDNA624	0.3
ssDNA1173	ssDNA577	0.188
ssDNA1173	ssDNA640	0.222
ssDNA1173	ssDNA965	0.483
ssDNA1173	ssDNA814	0.0
ssDNA1173	ssDNA1339	0.5
ssDNA1173	ssDNA550	0.296
ssDNA1173	ssDNA1196	0.333
ssDNA1173	ssDNA1558	0.4
ssDNA1173	ssDNA327	0.176
ssDNA1173	ssDNA949	0.167
ssDNA1173	ssDNA235	0.333
ssDNA1173	ssDNA557	0.211
ssDNA1173	ssDNA1331	0.4
ssDNA1173	ssDNA195	0.29
ssDNA1173	ssDNA1247	0.316
ssDNA1173	ssDNA592	0.154
ssDNA1173	ssDNA1519	0.333
ssDNA1173	ssDNA306	0.176
ssDNA1173	ssDNA1399	0.143
ssDNA1173	ssDNA722	0.286
ssDNA1173	ssDNA1508	0.275
ssDNA1173	ssDNA370	0.308
ssDNA1173	ssDNA708	0.167
ssDNA1173	ssDNA797	0.25
ssDNA1173	ssDNA90	0.115
ssDNA1173	ssDNA905	0.311
ssDNA1173	ssDNA208	0.304
ssDNA1173	ssDNA1013	0.429
ssDNA1173	ssDNA282	0.222
ssDNA1173	ssDNA635	0.409
ssDNA1173	ssDNA833	0.167
ssDNA1173	ssDNA14	0.238
ssDNA1173	ssDNA1055	0.261
ssDNA1173	ssDNA247	0.0
ssDNA1173	ssDNA532	0.444
ssDNA1173	ssDNA258	0.208
ssDNA1173	ssDNA1300	0.1
ssDNA1173	ssDNA979	0.5
ssDNA1173	ssDNA310	0.118
ssDNA1173	ssDNA685	0.333
ssDNA1173	ssDNA117	0.393
ssDNA1173	ssDNA1407	0.481
ssDNA1173	ssDNA553	0.2
ssDNA1173	ssDNA1050	0.364
ssDNA1173	ssDNA652	0.273
ssDNA1173	ssDNA1246	0.316
ssDNA1173	ssDNA88	0.333
ssDNA1173	ssDNA951	0.222
ssDNA1173	ssDNA86	0.367
ssDNA1173	ssDNA573	0.2
ssDNA1173	ssDNA844	0.389
ssDNA1173	ssDNA488	0.289
ssDNA1173	ssDNA1089	0.195
ssDNA1173	ssDNA1132	0.231
ssDNA1173	ssDNA238	0.222
ssDNA1173	ssDNA487	0.225
ssDNA1173	ssDNA1272	0.368
ssDNA1173	ssDNA396	0.0
ssDNA1173	ssDNA1003	0.0
ssDNA1173	ssDNA245	0.188
ssDNA1173	ssDNA930	0.286
ssDNA1173	ssDNA1140	0.125
ssDNA1173	ssDNA877	0.154
ssDNA1173	ssDNA968	0.222
ssDNA1173	ssDNA1571	0.225
ssDNA1173	ssDNA321	0.176
ssDNA1173	ssDNA1054	0.391
ssDNA1173	ssDNA1100	0.25
ssDNA1173	ssDNA698	0.205
ssDNA1173	ssDNA826	0.0
ssDNA1173	ssDNA12	0.37
ssDNA1173	ssDNA812	0.235
ssDNA1173	ssDNA920	0.0
ssDNA1173	ssDNA1117	0.289
ssDNA1173	ssDNA983	0.308
ssDNA1173	ssDNA637	0.188
ssDNA1173	ssDNA1423	0.3
ssDNA1173	ssDNA868	0.125
ssDNA1173	ssDNA883	0.098
ssDNA1173	ssDNA1600	0.25
ssDNA1173	ssDNA927	0.2
ssDNA1173	ssDNA946	0.333
ssDNA1173	ssDNA1256	0.368
ssDNA1173	ssDNA1402	0.345
ssDNA1173	ssDNA1249	0.368
ssDNA1173	ssDNA38	0.3
ssDNA1173	ssDNA1344	0.6
ssDNA1173	ssDNA1153	0.167
ssDNA1173	ssDNA287	0.257
ssDNA1173	ssDNA1287	0.316
ssDNA1173	ssDNA515	0.267
ssDNA1173	ssDNA10	0.375
ssDNA1173	ssDNA299	0.176
ssDNA1173	ssDNA726	1.0
ssDNA1173	ssDNA222	0.312
ssDNA1173	ssDNA1403	0.227
ssDNA1173	ssDNA355	0.0
ssDNA1173	ssDNA140	0.08
ssDNA1173	ssDNA486	0.231
ssDNA1173	ssDNA657	0.312
ssDNA1173	ssDNA820	0.0
ssDNA1173	ssDNA1443	0.316
ssDNA1173	ssDNA796	0.273
ssDNA1173	ssDNA514	0.0
ssDNA1173	ssDNA1370	0.2
ssDNA1173	ssDNA1224	0.296
ssDNA1173	ssDNA1365	0.105
ssDNA1173	ssDNA985	0.167
ssDNA1173	ssDNA1190	0.15
ssDNA1173	ssDNA1233	0.368
ssDNA1173	ssDNA1349	0.55
ssDNA1173	ssDNA292	0.235
ssDNA1173	ssDNA1284	0.263
ssDNA1173	ssDNA1261	0.316
ssDNA1173	ssDNA115	0.5
ssDNA1173	ssDNA268	0.312
ssDNA1173	ssDNA547	0.296
ssDNA1173	ssDNA1288	0.368
ssDNA1173	ssDNA1205	0.174
ssDNA1173	ssDNA937	0.217
ssDNA1173	ssDNA201	0.167
ssDNA1173	ssDNA1106	0.2
ssDNA1173	ssDNA286	0.357
ssDNA1173	ssDNA1102	0.545
ssDNA1173	ssDNA1551	0.293
ssDNA1173	ssDNA283	0.474
ssDNA1173	ssDNA340	0.167
ssDNA1173	ssDNA1307	0.269
ssDNA1173	ssDNA882	0.146
ssDNA1173	ssDNA1509	0.275
ssDNA1173	ssDNA3	0.24
ssDNA1173	ssDNA1545	0.0
ssDNA1173	ssDNA711	0.133
ssDNA1173	ssDNA232	0.625
ssDNA1173	ssDNA543	0.208
ssDNA1173	ssDNA1135	0.125
ssDNA1173	ssDNA596	0.235
ssDNA1173	ssDNA1221	0.296
ssDNA1173	ssDNA581	0.263
ssDNA1173	ssDNA1305	0.308
ssDNA1173	ssDNA256	0.361
ssDNA1173	ssDNA860	0.241
ssDNA1173	ssDNA467	0.5
ssDNA1173	ssDNA197	0.3
ssDNA1173	ssDNA1271	0.263
ssDNA1173	ssDNA785	0.0
ssDNA1173	ssDNA1417	0.2
ssDNA1173	ssDNA1530	0.028
ssDNA1173	ssDNA896	0.37
ssDNA1173	ssDNA1228	0.259
ssDNA1173	ssDNA484	0.647
ssDNA1173	ssDNA164	0.346
ssDNA1173	ssDNA1310	0.312
ssDNA1173	ssDNA1036	0.0
ssDNA1173	ssDNA1383	0.333
ssDNA1173	ssDNA773	0.308
ssDNA1173	ssDNA778	0.263
ssDNA1173	ssDNA675	0.244
ssDNA1173	ssDNA483	0.154
ssDNA1173	ssDNA71	0.167
ssDNA1173	ssDNA350	0.0
ssDNA1173	ssDNA1293	0.433
ssDNA1173	ssDNA1116	0.267
ssDNA1173	ssDNA1279	0.263
ssDNA1173	ssDNA1514	0.345
ssDNA1173	ssDNA17	0.308
ssDNA1173	ssDNA1510	0.19
ssDNA1173	ssDNA1048	0.378
ssDNA1173	ssDNA305	0.118
ssDNA1173	ssDNA533	0.333
ssDNA1173	ssDNA1578	0.24
ssDNA1173	ssDNA382	0.316
ssDNA1173	ssDNA544	0.125
ssDNA1173	ssDNA190	0.083
ssDNA1173	ssDNA175	0.333
ssDNA1173	ssDNA315	0.176
ssDNA1173	ssDNA157	0.625
ssDNA1173	ssDNA741	0.263
ssDNA1173	ssDNA1404	0.289
ssDNA1173	ssDNA1230	0.333
ssDNA1173	ssDNA1523	0.273
ssDNA1173	ssDNA225	0.571
ssDNA1173	ssDNA1252	0.368
ssDNA1173	ssDNA248	0.389
ssDNA1173	ssDNA1141	0.167
ssDNA1173	ssDNA591	0.222
ssDNA1173	ssDNA574	0.167
ssDNA1173	ssDNA1543	0.111
ssDNA1173	ssDNA1387	0.444
ssDNA1173	ssDNA1248	0.421
ssDNA1173	ssDNA838	0.1
ssDNA1173	ssDNA498	1.0
ssDNA1173	ssDNA39	0.3
ssDNA1173	ssDNA1109	0.0
ssDNA1173	ssDNA217	0.0
ssDNA1173	ssDNA464	0.133
ssDNA1173	ssDNA1376	0.182
ssDNA1173	ssDNA535	0.222
ssDNA1173	ssDNA615	0.048
ssDNA1173	ssDNA667	0.275
ssDNA1173	ssDNA1291	0.368
ssDNA1173	ssDNA650	0.391
ssDNA1173	ssDNA1368	0.172
ssDNA1173	ssDNA87	0.333
ssDNA1173	ssDNA1105	0.2
ssDNA1173	ssDNA346	0.667
ssDNA1173	ssDNA834	0.167
ssDNA1173	ssDNA508	0.0
ssDNA1173	ssDNA710	0.286
ssDNA1173	ssDNA40	0.227
ssDNA1173	ssDNA331	0.118
ssDNA1173	ssDNA1320	0.32
ssDNA1173	ssDNA214	0.364
ssDNA1173	ssDNA854	0.211
ssDNA1173	ssDNA458	0.231
ssDNA1173	ssDNA1378	0.25
ssDNA1173	ssDNA406	0.3
ssDNA1173	ssDNA746	0.278
ssDNA1173	ssDNA384	0.222
ssDNA1173	ssDNA1213	0.0
ssDNA1173	ssDNA1550	0.3
ssDNA1173	ssDNA1191	0.0
ssDNA1173	ssDNA875	0.167
ssDNA1173	ssDNA918	0.302
ssDNA1173	ssDNA192	0.4
ssDNA1173	ssDNA1393	0.429
ssDNA1173	ssDNA294	0.176
ssDNA1173	ssDNA1185	0.289
ssDNA1173	ssDNA842	0.308
ssDNA1173	ssDNA852	0.423
ssDNA1173	ssDNA130	0.19
ssDNA1173	ssDNA1152	0.0
ssDNA1173	ssDNA163	0.462
ssDNA1173	ssDNA830	0.0
ssDNA1173	ssDNA571	0.278
ssDNA1173	ssDNA1518	0.37
ssDNA1173	ssDNA1021	0.56
ssDNA1173	ssDNA1505	0.6
ssDNA1173	ssDNA840	0.087
ssDNA1173	ssDNA113	0.211
ssDNA1173	ssDNA960	0.4
ssDNA1173	ssDNA598	0.375
ssDNA1173	ssDNA184	0.367
ssDNA1173	ssDNA936	0.174
ssDNA1173	ssDNA104	0.214
ssDNA1173	ssDNA552	0.333
ssDNA1173	ssDNA790	0.389
ssDNA1173	ssDNA1047	0.318
ssDNA1173	ssDNA213	0.333
ssDNA1173	ssDNA83	0.045
ssDNA1173	ssDNA398	0.286
ssDNA1173	ssDNA1059	0.348
ssDNA1173	ssDNA1408	0.333
ssDNA1173	ssDNA651	0.222
ssDNA1173	ssDNA343	0.25
ssDNA1173	ssDNA674	0.289
ssDNA1173	ssDNA1541	0.435
ssDNA1173	ssDNA1298	0.167
ssDNA1173	ssDNA460	0.0
ssDNA1173	ssDNA961	0.118
ssDNA1173	ssDNA1442	0.368
ssDNA1173	ssDNA1200	0.105
ssDNA1173	ssDNA602	0.2
ssDNA1173	ssDNA475	0.3
ssDNA1173	ssDNA539	0.375
ssDNA1173	ssDNA1245	0.316
ssDNA1173	ssDNA704	0.133
ssDNA1173	ssDNA109	0.368
ssDNA1173	ssDNA266	0.25
ssDNA1173	ssDNA1156	0.0
ssDNA1173	ssDNA654	0.231
ssDNA1173	ssDNA538	0.2
ssDNA1173	ssDNA1227	0.185
ssDNA1173	ssDNA142	0.423
ssDNA1173	ssDNA518	0.385
ssDNA1173	ssDNA1257	0.316
ssDNA1173	ssDNA1521	0.233
ssDNA1173	ssDNA1144	0.133
ssDNA1173	ssDNA395	0.333
ssDNA1173	ssDNA501	0.0
ssDNA1173	ssDNA564	0.333
ssDNA1173	ssDNA633	0.1
ssDNA1173	ssDNA1296	0.333
ssDNA1173	ssDNA1068	0.0
ssDNA1173	ssDNA20	0.294
ssDNA1173	ssDNA209	0.3
ssDNA1173	ssDNA1238	0.316
ssDNA1173	ssDNA1388	0.516
ssDNA1173	ssDNA46	0.5
ssDNA1173	ssDNA1241	0.368
ssDNA1173	ssDNA1584	0.143
ssDNA1173	ssDNA405	0.3
ssDNA1173	ssDNA154	0.0
ssDNA1173	ssDNA1421	0.302
ssDNA1173	ssDNA1186	0.083
ssDNA1173	ssDNA1445	0.2
ssDNA1173	ssDNA1605	0.25
ssDNA1173	ssDNA957	0.382
ssDNA1173	ssDNA1569	0.3
ssDNA1173	ssDNA1084	0.273
ssDNA1173	ssDNA668	0.458
ssDNA1173	ssDNA628	0.273
ssDNA1173	ssDNA378	0.333
ssDNA1173	ssDNA634	0.308
ssDNA1173	ssDNA23	0.1
ssDNA1173	ssDNA1056	1.0
ssDNA1173	ssDNA211	0.28
ssDNA1173	ssDNA279	0.167
ssDNA1173	ssDNA715	0.316
ssDNA1173	ssDNA1128	0.333
ssDNA1173	ssDNA0	0.125
ssDNA1173	ssDNA563	0.35
ssDNA1173	ssDNA1380	0.143
ssDNA1173	ssDNA780	1.0
ssDNA1173	ssDNA671	0.222
ssDNA1173	ssDNA502	0.0
ssDNA1173	ssDNA745	0.214
ssDNA1173	ssDNA1254	0.421
ssDNA1173	ssDNA1434	0.154
ssDNA1173	ssDNA499	0.0
ssDNA1173	ssDNA1002	0.25
ssDNA1173	ssDNA1207	0.571
ssDNA1173	ssDNA902	0.333
ssDNA1173	ssDNA1177	0.167
ssDNA1173	ssDNA1400	0.333
ssDNA1173	ssDNA887	0.195
ssDNA1173	ssDNA771	0.267
ssDNA1173	ssDNA94	0.208
ssDNA1173	ssDNA1314	0.375
ssDNA1173	ssDNA649	0.167
ssDNA1173	ssDNA1438	0.35
ssDNA1173	ssDNA1520	0.357
ssDNA1173	ssDNA96	0.179
